id,idade,sexo,estado_civil
772334133,53,F,casado
714139308,53,M,casado
806634783,38,F,casado
720101658,26,F,solteiro
719925483,46,M,casado
719572833,57,F,na
720729108,32,F,solteiro
819214233,43,F,casado
718896108,48,F,na
713723433,52,F,solteiro
708514383,38,F,casado
716961033,48,F,solteiro
778819083,41,F,casado
714773508,54,F,casado
814181433,46,M,casado
711984633,36,F,casado
710662158,41,M,casado
711356733,45,F,solteiro
711456108,46,F,casado
780727833,51,F,solteiro
771471708,44,F,na
714320358,38,F,solteiro
720700008,50,F,solteiro
713027058,46,F,solteiro
778228458,52,F,solteiro
781137783,40,M,na
719821908,38,F,solteiro
720537633,44,F,casado
712378983,54,M,solteiro
763681908,34,F,casado
721164483,46,F,casado
715447008,50,F,casado
769676358,38,M,solteiro
710487033,44,F,casado
714197133,51,F,casado
718488783,40,M,na
715663458,51,F,casado
717865008,51,F,casado
771400608,56,F,casado
708148158,39,F,casado
720589008,47,F,na
784795083,31,F,divorciado
809844108,48,M,solteiro
711521958,51,F,solteiro
711833508,47,M,solteiro
713146683,35,F,na
716968683,46,F,solteiro
716279508,48,M,casado
771336783,51,F,solteiro
717502083,41,M,solteiro
714843483,57,F,solteiro
709745508,58,F,divorciado
711382458,43,M,casado
712190358,48,F,casado
788805858,49,M,divorciado
709102458,47,M,solteiro
712533708,43,M,solteiro
720326733,55,M,solteiro
713605908,49,M,casado
711598533,43,M,casado
795855258,48,F,solteiro
826783233,57,F,solteiro
789228108,56,F,solteiro
785230083,50,M,solteiro
807946833,44,F,solteiro
711011508,43,F,solteiro
718632933,58,F,solteiro
717284133,53,F,casado
711701058,48,F,casado
712228458,50,M,na
717146208,59,F,solteiro
719028783,42,F,casado
713274183,45,F,solteiro
789218433,33,F,casado
790139583,39,F,divorciado
720218658,40,F,casado
747074058,47,F,solteiro
719170683,38,M,solteiro
708753633,45,F,casado
710780883,48,F,solteiro
785237958,45,M,casado
711333933,56,F,solteiro
710797833,50,F,casado
720154533,53,F,na
719123958,40,M,divorciado
780942633,49,M,casado
720034983,26,M,na
717307158,48,F,solteiro
708876183,51,M,solteiro
712660308,44,F,solteiro
715958583,56,F,casado
771546708,46,F,solteiro
711252258,54,F,solteiro
772585008,48,F,casado
751143858,59,F,solteiro
708824958,50,F,solteiro
819612933,52,M,solteiro
712804383,56,F,casado
790149483,42,M,solteiro
712121508,43,M,solteiro
778853358,59,F,solteiro
716512383,39,F,casado
823548858,53,F,casado
712144158,53,F,solteiro
824560758,35,F,solteiro
757710783,36,F,casado
713081583,51,F,casado
710481333,50,F,casado
721060083,42,F,casado
713759583,54,F,casado
717547383,43,F,casado
711683358,46,F,na
710044308,40,F,solteiro
713101383,44,F,casado
757685733,43,F,solteiro
717823383,56,M,casado
796029483,49,F,casado
710099358,60,F,solteiro
713872008,49,F,casado
788802483,47,F,na
817988433,56,M,solteiro
823554783,44,F,solteiro
710643183,42,F,solteiro
779859558,54,F,casado
798238008,36,F,casado
811974483,56,M,solteiro
778471758,52,F,casado
718513233,59,M,solteiro
718147233,44,F,casado
713700258,55,F,casado
780670083,39,F,na
711438033,57,F,casado
712253058,48,F,casado
713519508,47,M,divorciado
789992733,50,F,na
710110683,52,M,casado
720260433,46,F,casado
714148758,34,F,casado
715522233,45,F,solteiro
712790358,39,F,casado
714943233,49,M,casado
789579033,43,M,na
708952758,41,F,casado
721374033,53,F,casado
808891983,42,F,na
794516508,43,F,casado
714032883,45,M,na
778722033,44,F,casado
823578483,44,F,solteiro
715148658,51,F,casado
709669533,38,F,divorciado
787467858,43,M,casado
708671733,48,M,casado
709790058,53,M,casado
712714008,39,F,casado
715191258,47,F,casado
757722708,42,M,casado
718086783,50,M,casado
815253708,46,F,divorciado
715083633,33,F,casado
792098883,37,M,solteiro
711873858,43,M,casado
713931258,56,F,casado
787591008,42,M,divorciado
801518958,56,F,casado
713068833,44,F,solteiro
710566533,40,M,casado
789151983,43,F,na
766673433,45,M,casado
807589908,47,F,casado
708190158,38,F,solteiro
784895358,49,F,casado
710090133,62,F,divorciado
799242033,45,M,casado
719377383,40,M,solteiro
710371683,51,M,casado
719926683,41,M,divorciado
793597833,49,F,solteiro
713739708,61,M,solteiro
709389558,33,F,solteiro
811907583,45,F,solteiro
709087983,35,F,solteiro
712774908,41,F,casado
820639908,48,F,casado
713497983,49,M,solteiro
713489358,52,F,casado
711381183,51,F,casado
814989933,45,F,na
711847833,42,F,solteiro
772837083,41,M,casado
713652783,30,F,solteiro
719202708,54,F,casado
714566133,60,F,casado
717553683,52,F,casado
814987983,37,F,solteiro
789588933,44,M,casado
714317058,52,M,casado
772271508,46,F,solteiro
716366208,45,F,casado
710971908,43,M,casado
711412533,40,F,solteiro
720593583,39,F,divorciado
720165258,44,F,na
716147658,49,F,solteiro
778436283,41,M,solteiro
711492258,50,M,casado
771106458,54,F,casado
713183508,39,F,casado
710832108,52,F,solteiro
719940483,51,F,casado
715207458,46,F,solteiro
716839983,48,M,casado
781073733,50,M,casado
757594083,52,F,casado
764496708,54,F,casado
714080433,40,F,casado
757675158,47,F,divorciado
715361433,53,F,solteiro
778191933,45,M,solteiro
718792758,35,F,casado
709738008,48,F,casado
799020258,44,M,divorciado
718152333,41,F,solteiro
716324583,42,F,solteiro
720887058,51,F,casado
714825408,45,F,solteiro
788620083,50,F,solteiro
719490108,54,F,solteiro
709044183,47,F,casado
756944133,52,F,casado
785285883,49,F,solteiro
779770683,47,F,divorciado
718510983,54,F,solteiro
710322033,52,F,casado
710560008,46,F,casado
711298458,39,F,casado
789164283,55,F,casado
715773783,44,F,solteiro
779158533,43,F,solteiro
720463833,42,M,solteiro
712747758,50,F,solteiro
771067308,38,F,solteiro
750995508,41,M,solteiro
716171358,51,M,casado
794637333,44,F,divorciado
718437033,46,M,na
718492908,38,F,casado
716033508,46,M,solteiro
717603858,54,M,solteiro
714741933,42,M,casado
716558283,30,F,casado
719022558,49,F,casado
717334233,54,F,solteiro
709222008,41,M,solteiro
719192808,51,M,solteiro
719281533,37,F,casado
710877108,44,F,divorciado
714155283,46,F,casado
771214083,45,M,na
770581983,55,F,casado
718742808,55,F,casado
710257683,50,M,solteiro
721426383,36,F,solteiro
721041483,45,M,casado
719922558,45,F,divorciado
715072533,41,F,na
716214108,44,M,solteiro
772216833,47,F,solteiro
708553008,38,F,solteiro
778880358,49,F,divorciado
720258183,39,F,solteiro
720689583,50,F,casado
758168133,50,F,casado
716322783,47,F,casado
711118083,54,F,divorciado
709591533,46,F,divorciado
794556333,43,F,solteiro
771630783,42,F,casado
708672708,49,M,na
715590258,45,F,solteiro
714241083,49,F,casado
708416433,41,F,solteiro
779183958,45,F,solteiro
709061658,44,F,solteiro
717384183,58,F,solteiro
778921908,42,M,solteiro
714745608,51,F,solteiro
709200633,55,F,solteiro
714714558,37,F,solteiro
801363633,60,F,casado
778847808,42,F,casado
713015433,50,F,casado
711666708,52,F,casado
809631483,42,M,na
808967883,48,F,casado
710532258,48,F,divorciado
812235108,44,F,na
817293258,44,F,casado
714695883,45,F,na
738062658,57,M,solteiro
709518858,50,F,casado
819634233,46,F,na
711272058,40,F,casado
716262708,51,F,solteiro
708928008,34,F,solteiro
765755283,48,F,casado
711922158,57,F,casado
773177358,48,F,casado
779638983,47,F,casado
708723858,48,F,solteiro
712184133,41,F,casado
709948233,47,F,solteiro
709415583,37,F,solteiro
714005508,45,F,casado
712407033,26,F,na
716333283,58,F,na
715534083,46,F,solteiro
789492558,49,F,casado
770929383,41,M,solteiro
708890133,46,F,casado
788595183,42,M,solteiro
713167383,57,F,solteiro
717704433,48,F,solteiro
718590183,58,F,casado
719019483,46,F,na
710401458,53,M,casado
720783558,58,F,casado
772364358,54,F,na
719868183,42,F,casado
709388058,43,F,solteiro
717004533,35,F,casado
714969183,46,F,casado
720837708,42,F,na
759947433,53,M,casado
767404083,52,M,solteiro
781926633,48,M,casado
772127508,31,F,casado
720518283,50,M,solteiro
715380483,54,F,solteiro
789296133,35,F,solteiro
711029358,41,F,solteiro
712615008,46,M,na
816826008,41,M,casado
715488483,49,F,casado
717759783,47,F,solteiro
796083783,55,F,solteiro
709925733,32,F,solteiro
715309083,50,F,casado
778441533,45,F,solteiro
715891533,45,F,na
788848458,40,F,casado
708399858,45,F,casado
711944733,45,F,casado
712683633,32,F,casado
785487783,59,F,solteiro
718951683,48,F,casado
718329183,57,F,divorciado
788960658,42,F,casado
713120433,55,F,casado
720980958,43,F,casado
709606158,37,F,casado
714168183,48,F,casado
712524858,34,M,solteiro
815072283,50,F,casado
715980258,36,F,solteiro
788715483,44,F,solteiro
809276808,47,M,solteiro
708885558,56,F,solteiro
789373683,45,F,casado
714216858,35,F,solteiro
719150658,51,F,casado
712302783,38,F,solteiro
799717458,42,F,casado
716354883,59,F,na
719601708,45,M,solteiro
720150858,34,M,casado
824915208,44,F,casado
798777708,54,F,solteiro
805229133,46,M,na
716365233,53,F,casado
796544133,54,M,solteiro
778143183,47,M,casado
717011958,43,F,solteiro
778264008,41,F,solteiro
789507408,48,F,na
788842008,50,F,casado
714742758,42,F,solteiro
717742908,44,M,casado
712874433,45,M,solteiro
711092658,39,F,casado
720299283,46,M,casado
719237058,39,M,solteiro
719671383,40,F,na
788290383,43,M,solteiro
779701983,49,F,solteiro
779247483,46,F,na
767093133,52,F,casado
717979008,48,F,solteiro
712132383,44,M,solteiro
772306383,57,F,na
714469008,40,F,solteiro
812446158,54,F,solteiro
779401233,47,F,solteiro
784994883,26,F,casado
721080183,33,F,solteiro
712572858,38,M,solteiro
719759733,59,F,solteiro
780371433,35,F,casado
822170733,45,F,solteiro
708224133,61,M,solteiro
719299533,55,F,na
780633483,58,F,casado
771356508,41,F,casado
823629333,42,M,casado
712961658,45,F,casado
710464683,45,F,casado
716688183,51,F,casado
789082758,40,F,casado
709140858,57,F,solteiro
822127008,50,F,casado
720496158,53,M,solteiro
774588633,45,F,solteiro
788465583,42,F,solteiro
741517458,49,F,casado
709935708,55,F,casado
721112508,48,F,casado
720734583,44,F,casado
772286658,63,M,solteiro
807149058,48,F,casado
771045708,41,F,casado
711733308,45,F,solteiro
710518308,54,F,casado
716586408,48,F,na
713152383,40,F,casado
771935283,47,F,solteiro
720460083,45,F,solteiro
825838908,39,F,solteiro
709082808,53,F,casado
710937783,53,F,casado
789540108,29,F,casado
709824633,44,F,solteiro
717874533,46,M,solteiro
712571883,40,M,divorciado
716926758,40,F,solteiro
716181858,42,F,casado
779613933,38,F,casado
712136058,54,F,solteiro
709678608,49,M,casado
714276408,52,F,solteiro
719953383,38,F,solteiro
718795083,44,F,casado
720503508,44,F,divorciado
770762133,52,F,casado
713555133,56,F,na
711232608,47,F,solteiro
780322908,52,F,casado
708207783,50,F,solteiro
719590458,44,F,casado
778679883,39,M,solteiro
780230208,53,M,casado
827703258,42,M,casado
807379833,48,M,divorciado
711178383,47,M,casado
712203333,51,M,casado
709261383,56,F,casado
715829358,33,F,casado
713213133,36,M,solteiro
778860783,57,M,divorciado
779442783,39,F,solteiro
780008358,59,M,na
721274208,41,F,solteiro
714076683,29,F,casado
788791383,39,F,casado
709459608,47,F,na
711560058,49,M,casado
717657333,43,F,solteiro
812218908,46,F,casado
787482033,60,M,divorciado
779141658,48,M,casado
813810333,50,M,casado
789613083,47,M,divorciado
794540883,56,F,casado
811889808,43,M,casado
720509433,51,F,solteiro
715091208,42,M,casado
719269308,49,F,na
718200333,47,F,solteiro
713487633,44,M,casado
789363408,44,M,casado
713916708,53,M,solteiro
823833483,41,M,solteiro
717756258,49,M,casado
712879158,49,M,casado
709474683,42,F,casado
772313358,50,M,solteiro
711856683,51,M,casado
718530258,52,F,divorciado
716288208,48,M,solteiro
718712583,44,M,casado
806432433,40,F,solteiro
720074583,42,M,na
768848658,43,F,solteiro
709895508,42,M,casado
711542358,42,F,casado
718773333,51,F,solteiro
816832383,61,F,solteiro
714042108,59,M,solteiro
714664683,46,F,casado
713894358,51,M,na
715436883,48,F,casado
715260558,44,F,solteiro
713664258,56,M,solteiro
713364783,42,F,solteiro
718078008,40,M,divorciado
798546408,61,F,solteiro
779018508,45,M,solteiro
802668333,49,M,solteiro
718320933,47,M,casado
789016983,45,F,casado
713907633,43,M,na
708474333,42,M,casado
778894233,42,M,na
717244683,43,F,casado
711410958,40,M,casado
799711833,50,F,casado
714047733,53,F,solteiro
710061783,49,M,casado
711082908,44,M,solteiro
721190358,49,M,na
712760208,42,F,casado
751563933,43,F,casado
815498733,51,F,solteiro
718433508,40,F,na
720935658,57,F,solteiro
714754533,51,M,solteiro
714713508,49,M,divorciado
715038033,61,M,solteiro
809169858,62,M,solteiro
718379358,39,M,solteiro
779456508,52,M,divorciado
708907833,38,F,solteiro
708693558,50,F,solteiro
718665933,43,M,divorciado
816073983,53,F,solteiro
715851333,42,M,casado
712884408,43,F,solteiro
715404783,43,F,casado
773356008,57,M,divorciado
789525408,50,F,casado
721212258,48,M,solteiro
719625933,41,M,casado
714304458,44,M,casado
819975183,44,F,solteiro
785515533,43,F,casado
720712533,51,M,casado
709861008,47,M,casado
713911233,47,F,solteiro
712580958,38,M,solteiro
719473458,46,M,solteiro
711764733,41,F,na
794124708,47,M,na
780707733,41,M,casado
780620883,49,F,solteiro
720849708,44,M,solteiro
789312033,48,F,solteiro
778742358,44,M,casado
719658858,50,F,casado
713425383,59,F,solteiro
770842833,49,F,casado
712029783,42,M,solteiro
718893333,52,M,casado
711203658,46,M,na
718567758,41,M,casado
771719283,39,F,casado
717926358,46,F,solteiro
779751258,45,F,casado
774491958,53,M,solteiro
713428833,42,M,casado
714166833,44,F,solteiro
809464608,47,F,casado
789681708,46,M,casado
713102733,38,F,solteiro
715195383,46,F,divorciado
812408058,39,M,na
787226508,47,M,solteiro
713537733,46,M,na
715170183,45,M,casado
717109983,50,F,casado
713208033,43,F,casado
712788258,48,M,casado
758382183,50,F,na
715469583,40,F,na
709235058,46,M,casado
714786483,45,M,solteiro
713299758,53,M,solteiro
771912408,49,F,casado
721445658,52,F,solteiro
719787633,47,M,casado
713697933,47,M,solteiro
712208658,43,M,solteiro
708219108,49,M,divorciado
709065483,40,F,divorciado
715237683,53,F,solteiro
712925808,51,F,casado
788931558,46,M,solteiro
717521508,41,M,solteiro
713688933,42,F,casado
712405908,50,M,na
789298833,51,M,divorciado
715729683,44,M,solteiro
717682233,49,M,casado
712266633,51,F,casado
719272458,53,F,solteiro
780769308,49,F,solteiro
721468533,59,M,solteiro
816615633,47,F,casado
720167508,50,M,solteiro
711152658,44,M,solteiro
771772083,48,M,casado
708419733,47,M,solteiro
709372608,43,M,casado
788907033,40,M,na
711136008,41,M,solteiro
716691783,46,F,solteiro
812618883,47,M,divorciado
715908558,44,M,na
718024908,52,F,na
709558608,39,M,solteiro
824177733,53,F,solteiro
719784708,49,M,casado
717535083,52,F,casado
712453308,46,M,divorciado
721008933,44,F,divorciado
720859533,52,F,solteiro
789556533,52,M,casado
717656433,50,F,solteiro
792524358,55,M,solteiro
758211483,45,M,casado
801380808,44,M,casado
716329383,46,F,solteiro
716871633,49,M,solteiro
718491708,53,F,solteiro
787502883,60,F,solteiro
715183308,47,M,na
713872833,54,F,solteiro
708535158,39,M,na
711658758,46,F,casado
717248583,43,F,casado
713087958,53,M,divorciado
721495458,44,M,casado
786097158,48,M,casado
712219083,41,M,solteiro
715327683,45,F,solteiro
715624533,41,F,na
715599633,51,M,casado
718958583,44,M,solteiro
717397983,39,M,solteiro
715037133,40,M,na
818767458,41,M,casado
778863258,46,F,casado
712075083,50,M,solteiro
711963183,50,M,casado
720903258,48,M,na
772404633,49,M,casado
713302758,49,M,casado
717859233,41,M,casado
712955433,36,F,na
718292283,52,F,solteiro
713197308,42,M,casado
789175683,49,F,casado
811700058,41,M,solteiro
818476383,50,M,na
720164358,53,F,solteiro
710357208,49,M,casado
711325308,46,M,solteiro
721486908,51,F,solteiro
711210633,51,M,solteiro
712570458,51,F,casado
712058133,54,F,solteiro
708153558,46,M,divorciado
709893858,43,M,casado
709225758,48,F,casado
709984083,43,F,solteiro
711854808,41,M,casado
822125283,49,M,casado
717340608,51,F,solteiro
711084183,47,F,na
720891633,53,F,solteiro
719607183,55,F,solteiro
715839708,51,M,casado
717008358,40,F,casado
769152783,60,F,solteiro
788240358,40,F,casado
716098683,46,F,na
802675983,42,F,casado
712716108,46,F,solteiro
709238358,51,F,casado
708682908,43,F,solteiro
812794983,41,F,casado
708968733,47,M,casado
779315508,43,M,solteiro
740065833,47,F,solteiro
721063533,51,M,solteiro
718189908,44,F,na
780064983,44,M,casado
770920908,39,F,solteiro
718046433,53,F,na
711842508,45,M,na
772869033,47,M,solteiro
715298808,40,M,divorciado
708877458,50,F,casado
787496733,47,F,casado
789469083,55,M,solteiro
709497108,44,F,casado
784819758,54,F,solteiro
720412308,40,M,casado
719178183,50,M,casado
789560433,49,M,solteiro
712931733,49,F,solteiro
714417183,39,F,na
771097683,43,M,solteiro
713824983,43,F,casado
715360458,45,F,divorciado
711736083,47,F,divorciado
714821433,45,F,casado
779263533,34,F,na
773988708,52,M,casado
719623083,33,F,na
718304583,43,M,casado
720198183,42,M,casado
780545133,49,M,solteiro
711128433,55,M,solteiro
789960783,39,F,na
709556208,40,F,solteiro
712053033,46,M,solteiro
794482158,46,M,solteiro
780450708,58,M,solteiro
710016708,44,F,casado
709434408,42,M,casado
778716783,50,M,casado
712447758,46,M,casado
779435883,37,M,na
719918358,57,F,na
720474408,52,M,solteiro
719401158,62,F,solteiro
778430733,45,M,na
717583908,57,M,solteiro
823519458,44,F,casado
712381683,42,F,casado
716045508,40,F,solteiro
820936533,47,M,na
721227258,51,M,casado
771304383,45,F,casado
717600483,50,M,casado
778865583,46,M,casado
709871658,47,F,solteiro
818280108,43,F,solteiro
716350008,52,M,casado
778172583,46,F,solteiro
719121708,41,M,casado
714342033,52,M,casado
788811558,52,F,casado
788943333,51,M,casado
719258433,49,M,solteiro
717895833,55,M,solteiro
711550983,46,M,divorciado
714077583,43,M,casado
720939933,46,F,solteiro
716725008,49,M,casado
788824083,41,M,solteiro
716335983,37,M,solteiro
719157933,51,M,casado
716704158,50,M,casado
716258358,57,M,solteiro
827904183,40,M,casado
820394733,52,M,casado
716574033,45,F,divorciado
736786908,48,F,casado
774099708,39,F,solteiro
714282333,49,F,casado
717471933,45,M,casado
818316108,43,F,casado
709838508,45,M,divorciado
716212383,38,M,solteiro
757667133,54,M,solteiro
794571108,39,M,divorciado
711370458,49,F,casado
788528958,45,M,solteiro
716745408,54,M,solteiro
771752508,40,F,casado
788916933,49,M,casado
714938733,48,M,solteiro
761818758,43,M,solteiro
714422058,42,M,solteiro
712191783,49,M,casado
716319258,43,M,solteiro
719813058,44,F,casado
712351908,45,M,na
716742483,38,F,solteiro
708160008,44,M,casado
709269708,45,M,solteiro
779098308,51,F,casado
717257658,41,M,solteiro
775112958,51,M,casado
788812608,56,F,solteiro
711002058,42,M,solteiro
716199408,52,F,solteiro
718100808,49,F,casado
790051758,50,M,solteiro
772430733,42,M,casado
713460258,45,F,casado
820036533,50,M,casado
719785683,41,M,casado
711830433,44,F,solteiro
807393558,51,M,solteiro
718306308,48,M,casado
772725408,40,M,divorciado
711183558,49,M,solteiro
720317658,43,M,solteiro
710596983,51,M,solteiro
716986458,44,F,solteiro
717382608,59,M,solteiro
825767658,49,M,solteiro
717513933,38,M,solteiro
789186858,52,M,casado
717658758,49,M,solteiro
715575258,47,M,solteiro
714975633,51,F,solteiro
715396983,46,M,casado
712624383,52,M,solteiro
721335558,57,F,solteiro
711167808,40,M,solteiro
713761608,44,M,divorciado
713367858,47,M,solteiro
710489583,41,F,na
720422358,42,M,solteiro
772098858,44,F,casado
789304983,44,M,casado
779257233,47,M,solteiro
717579258,36,M,na
709418508,45,M,casado
778439883,50,M,na
716063583,41,M,divorciado
716609433,55,M,divorciado
721053633,45,M,solteiro
711559008,40,F,solteiro
718698558,43,M,solteiro
770190258,49,F,casado
709008708,47,M,casado
823922208,49,M,solteiro
718457058,43,M,casado
708472008,44,F,casado
710395233,42,F,solteiro
716732958,44,F,casado
780108408,52,M,casado
720962208,42,M,casado
714019083,40,F,casado
721225083,54,F,divorciado
819109308,62,M,divorciado
721029858,52,F,solteiro
716762733,50,F,solteiro
710260983,51,F,divorciado
793608258,54,F,solteiro
719677758,39,F,casado
771411408,50,M,na
794191008,46,M,casado
708905733,45,M,solteiro
788327358,61,M,solteiro
751974258,51,M,na
805516608,50,M,casado
720006333,48,M,divorciado
780114558,50,M,casado
713090658,58,F,solteiro
718889508,46,M,divorciado
824799108,46,F,casado
788618208,42,F,solteiro
713133258,38,M,solteiro
717370533,40,M,solteiro
720425508,43,M,solteiro
712948383,48,M,casado
712839633,38,M,solteiro
820330008,46,M,casado
826150608,44,M,na
779187783,50,M,solteiro
720809358,39,M,na
714054408,50,M,na
789827208,41,F,casado
718308558,49,F,divorciado
801064833,42,M,casado
719838558,46,M,solteiro
714510483,44,M,solteiro
718246458,53,M,solteiro
710822808,51,M,solteiro
791730183,38,F,na
709722858,50,M,casado
712582983,47,F,casado
714999483,38,M,na
711388458,45,M,casado
796174983,52,M,solteiro
712918083,44,F,solteiro
715459158,35,F,na
712687083,44,M,casado
713003358,40,M,solteiro
812443458,57,M,solteiro
712984983,43,F,casado
708826158,45,F,divorciado
788725608,44,F,solteiro
717559533,47,M,casado
720443358,50,M,casado
806694333,44,F,casado
709770408,51,M,casado
718259433,45,F,casado
770705208,44,F,solteiro
720655833,48,F,casado
797898858,40,F,solteiro
779548008,50,M,solteiro
718388733,38,F,na
711742758,43,F,solteiro
757863258,45,F,na
711947358,49,M,casado
712157958,44,M,casado
814760358,53,M,na
710192283,46,M,casado
718977483,56,M,solteiro
712129158,63,M,solteiro
714880533,40,M,solteiro
808287408,45,M,casado
709619433,52,M,casado
708881583,50,M,casado
711332883,62,M,solteiro
717696333,44,M,casado
820587258,45,F,casado
768733533,53,M,na
779779083,38,F,solteiro
720735408,44,F,casado
819160158,42,M,casado
804601833,44,M,na
714823308,55,F,solteiro
711577458,52,F,solteiro
787539333,48,M,casado
716806383,48,M,casado
812230308,47,M,casado
778420383,49,M,casado
774012933,47,F,divorciado
718756533,47,M,casado
812224983,56,M,solteiro
714284358,61,M,solteiro
709530408,45,M,solteiro
750690258,49,F,casado
716283108,44,F,casado
718353633,50,M,na
718528833,51,M,casado
718006608,44,F,solteiro
710569233,46,M,solteiro
718694658,41,M,casado
779293308,51,M,casado
718276758,52,F,solteiro
712654233,39,M,casado
719296383,38,M,solteiro
808279158,51,M,casado
780497958,41,M,divorciado
715519983,43,M,casado
708568983,40,M,casado
823648983,58,M,solteiro
789412458,44,M,casado
716837508,48,M,casado
711249858,49,M,casado
712009083,48,M,na
720522633,44,M,casado
713071383,54,F,solteiro
712938258,45,M,solteiro
719071158,54,F,solteiro
709046958,46,M,casado
708748833,37,F,solteiro
711364233,41,M,casado
712645908,43,M,casado
708428958,39,M,solteiro
719714658,61,M,solteiro
720874983,51,M,casado
719180958,48,F,divorciado
710360583,46,M,solteiro
823848183,39,F,solteiro
783121008,55,F,solteiro
789529158,44,M,solteiro
708500883,48,M,solteiro
811965558,46,F,solteiro
714383583,39,F,solteiro
809425533,45,F,divorciado
716858433,43,F,solteiro
812534958,40,F,casado
714052158,49,M,casado
780200208,39,F,solteiro
711458583,47,M,casado
826451433,42,M,solteiro
719740983,44,F,divorciado
709019283,47,M,casado
710213508,63,M,solteiro
710814633,49,M,casado
775267158,43,F,casado
712268808,55,M,solteiro
720178158,46,F,na
779805408,42,M,casado
710958933,43,M,solteiro
720698883,51,M,solteiro
780384483,49,M,na
714190983,51,F,solteiro
713808633,31,F,divorciado
710295858,43,M,divorciado
713209308,59,M,solteiro
788709408,41,F,casado
717757608,53,M,solteiro
715300683,39,M,solteiro
711436983,57,M,solteiro
789582483,60,M,divorciado
790168083,51,M,na
742865883,46,F,solteiro
770848308,45,M,casado
713486583,41,M,casado
708697983,56,M,na
823539558,39,F,solteiro
711339258,49,F,solteiro
781171908,45,M,solteiro
815582358,47,F,na
755212608,50,M,casado
716486508,45,F,casado
771674958,45,M,casado
787909158,40,F,divorciado
717140733,52,F,solteiro
799468083,51,M,casado
718993533,44,M,na
713870958,56,F,solteiro
709171308,30,M,casado
798553158,62,F,solteiro
720819858,47,F,solteiro
815078433,42,F,casado
710924658,52,F,solteiro
709883883,46,F,divorciado
718650258,54,F,solteiro
711613308,58,M,solteiro
718558758,34,M,solteiro
718504233,43,F,casado
709108533,49,M,casado
713236458,55,M,solteiro
714352533,47,F,casado
717353433,50,F,solteiro
813804783,41,F,solteiro
771062733,44,F,solteiro
715649358,39,M,casado
713552958,43,M,na
715209333,32,M,solteiro
769935783,40,M,solteiro
815613033,49,M,casado
718732833,56,F,solteiro
816328308,60,F,casado
711814608,41,F,casado
803216433,43,F,casado
710694033,32,M,divorciado
709257708,47,F,solteiro
720174033,46,M,divorciado
820666083,41,M,solteiro
712044558,51,F,solteiro
713131158,58,M,solteiro
803335008,48,F,divorciado
795869583,53,F,casado
789535233,52,M,solteiro
716441058,45,F,solteiro
718113633,41,M,casado
708908883,37,F,divorciado
712152408,44,M,solteiro
708229308,49,F,casado
715351983,32,F,casado
798451908,36,F,casado
794962983,47,F,divorciado
721000833,49,M,casado
720086358,58,M,casado
710064033,45,M,casado
780588258,53,F,casado
710833908,45,M,casado
714449283,44,M,na
772339383,54,M,solteiro
721382208,38,F,casado
779349783,46,M,casado
789450408,41,F,casado
709210833,48,F,casado
821752908,53,M,solteiro
789878283,39,M,casado
709319658,48,F,solteiro
719222133,41,M,solteiro
715551783,54,F,casado
712718958,49,M,divorciado
709764483,61,M,na
783361533,41,M,casado
717942033,52,M,na
817908783,44,M,solteiro
713708358,33,F,solteiro
713705358,37,M,solteiro
789551883,52,F,solteiro
812247033,51,F,casado
717580458,43,M,divorciado
780551733,54,F,casado
719722308,31,F,divorciado
718328283,40,F,solteiro
826061508,49,F,na
715610733,60,M,casado
710161083,62,F,solteiro
712464933,44,M,casado
768181608,43,F,na
713869083,56,M,casado
711465333,35,M,solteiro
719924433,40,F,casado
719248158,52,M,divorciado
719944458,29,M,solteiro
715799808,52,M,solteiro
721264533,49,F,casado
711838008,37,M,casado
711826983,47,F,casado
719413383,32,M,solteiro
712990458,44,F,casado
789594108,47,M,solteiro
718764708,45,M,na
820271208,46,M,divorciado
708369633,34,F,casado
712055433,39,F,casado
721114458,46,M,solteiro
714959358,50,M,casado
708396033,45,F,casado
719593608,56,M,casado
715830558,50,M,na
716406483,30,M,solteiro
714941358,53,F,casado
716088783,60,M,casado
718458858,41,M,solteiro
715754133,42,F,solteiro
715630983,31,F,solteiro
712768983,51,M,solteiro
716881683,45,M,casado
711108408,55,M,solteiro
717565233,51,M,solteiro
789539058,28,M,solteiro
768643158,44,F,divorciado
721530633,51,F,solteiro
721188033,48,M,casado
810261633,44,M,solteiro
717529233,40,F,solteiro
719365233,34,M,solteiro
720943308,47,M,solteiro
714425283,50,F,casado
711794358,61,M,solteiro
719683158,56,F,casado
709406733,46,M,divorciado
708572658,49,M,casado
714001008,56,M,divorciado
712833633,41,M,casado
716260833,56,F,solteiro
708863733,35,M,solteiro
717076458,40,M,solteiro
712412958,41,F,casado
720535008,46,M,solteiro
711578658,56,F,casado
709373883,37,F,casado
780730008,51,M,solteiro
824816358,36,F,solteiro
716106108,49,M,casado
709807383,35,F,casado
716430933,46,F,solteiro
789866133,45,F,na
718634058,48,F,na
715129983,46,F,divorciado
717177783,36,F,casado
719694408,30,F,solteiro
806992533,49,F,casado
718045008,31,M,casado
711010683,35,M,casado
714759708,54,F,solteiro
718801158,49,M,solteiro
712256358,40,M,casado
779803008,41,F,solteiro
710968008,37,F,casado
771584658,46,F,solteiro
718102758,61,F,casado
